Result Log
Cnf file: cnfs/1.cnf
Generator Seed: 8472672284
Config file contents: 

cnfs/1.cnf
logs/logdefault.txt
solutions/soldefault.txt
random
30
proportional
truncation
True 10000
True 15
False 2
100
50
No seed
plus
fronts/defparetos.txt

Run 1
650	35	46	7	15
700	35	46	7	16
750	35	46	7	16
800	35	46	7	16
850	35	46	8	17
900	35	46	8	17
950	36	47	8	17
1000	36	47	8	17
1050	36	49	8	17
1100	35	49	8	17
1150	35	49	8	17
1200	35	49	8	17
1250	35	49	8	17
1300	35	49	8	17
1350	35	49	8	17
1400	35	49	8	17
1450	35	49	9	17
1500	35	49	9	17
1550	36	49	9	17
1600	36	49	9	17
1650	36	49	9	17
1700	36	49	9	17
1750	36	49	9	17
1800	36	49	9	17
1850	36	49	9	17
1900	36	49	9	18
1950	36	49	9	18
2000	36	49	9	18
2050	36	49	10	18
2100	36	49	10	18
2150	36	49	10	18
2200	36	49	10	18
2250	36	49	10	18
2300	36	49	11	18
2350	36	49	11	18
2400	36	49	11	18
2450	36	49	11	18
2500	36	49	11	18
2550	36	49	11	18
2600	36	49	11	18
2650	36	49	11	18
2700	36	49	12	18
2750	36	49	12	18
2800	35	49	12	18
2850	37	49	12	18
2900	36	49	12	18
2950	37	49	12	18
3000	37	49	12	18
3050	37	49	12	18
3100	38	49	11	18
3150	38	49	11	18
3200	41	49	11	18
3250	41	49	11	18
3300	41	49	11	18
3350	41	49	11	18
3400	41	49	11	18
3450	41	49	11	18
3500	41	49	11	18
3550	41	49	11	18
3600	41	49	11	18
3650	41	49	11	18
3700	42	49	10	18
3750	42	49	10	18
3800	41	49	11	18
3850	42	49	10	18
3900	42	49	10	18
3950	43	49	10	18
4000	43	49	10	18
4050	43	49	10	18
4100	43	49	10	18
4150	43	49	10	18
4200	43	49	10	18
4250	43	49	10	18
4300	43	49	10	18
4350	43	49	10	18
4400	43	49	10	18
4450	43	49	10	18
4500	43	49	10	18
4550	43	49	10	18
4600	43	49	10	18
4650	43	49	10	18
4700	43	49	10	18
4750	43	49	10	18

Run 16
100	35	43	6	12
150	36	44	6	12
200	36	44	6	12
250	36	45	6	12
300	36	45	6	13
350	36	45	6	13
400	36	45	6	13
450	36	45	7	13
500	37	45	7	13
550	37	46	7	13
600	37	46	7	13
650	37	46	7	14
700	37	46	7	14
750	37	47	7	14
800	37	47	7	14
850	37	47	7	14
900	37	47	7	16
950	37	47	7	16
1000	37	47	7	16
1050	37	47	7	16
1100	37	47	7	16
1150	37	47	7	16
1200	37	47	8	16
1250	37	47	8	16
1300	37	47	8	16
1350	37	47	8	16
1400	37	47	8	16
1450	37	47	8	16
1500	37	47	8	16
1550	37	47	8	16
1600	37	47	8	16
1650	37	47	8	16
1700	37	47	8	16
1750	37	47	8	16
1800	37	47	9	16
1850	37	47	9	16
1900	36	47	9	17
1950	36	47	9	17
2000	36	47	9	17
2050	36	47	10	17
2100	36	47	10	17
2150	36	47	10	17
2200	36	47	10	17
2250	36	47	10	17
2300	36	47	10	17
2350	36	47	10	18
2400	35	47	11	18
2450	35	47	11	18
2500	35	47	11	18
2550	35	47	11	18
2600	34	47	11	18
2650	34	47	12	18
2700	34	47	12	18
2750	33	47	12	18
2800	33	47	12	18
2850	32	47	13	18
2900	32	47	13	19
2950	31	47	13	19
3000	31	47	13	19
3050	31	47	14	19
3100	31	47	14	19
3150	31	47	13	19
3200	32	47	13	19
3250	32	47	13	19
3300	31	47	14	19
3350	31	47	14	19
3400	31	47	14	19
3450	31	47	14	19
3500	31	47	14	19
3550	31	47	14	19
3600	31	47	14	19
3650	31	47	14	19
3700	33	47	13	19
3750	33	47	13	19
3800	33	47	13	19
3850	33	47	13	19
3900	33	47	13	19
3950	33	47	13	19
4000	33	47	13	19
4050	33	47	13	19
4100	33	47	13	19
4150	33	47	13	19
4200	33	47	13	19
4250	33	47	13	19
4300	33	47	13	19
4350	33	47	13	19
4400	33	47	13	19
4450	33	47	13	19
4500	33	47	13	19
4550	33	47	13	19
4600	33	47	13	19
4650	33	47	13	19
4700	33	47	13	19

Run 17
100	35	44	6	14
150	35	44	6	14
200	35	44	7	14
250	35	44	7	14
300	35	44	7	14
350	35	44	7	14
400	35	44	7	14
450	35	44	7	15
500	34	44	7	15
550	34	44	7	15
600	34	44	7	15
650	34	44	7	15
700	35	45	7	15
750	35	45	7	15
800	35	45	7	15
850	35	45	8	15
900	35	45	8	15
950	35	45	8	15
1000	35	45	8	15
1050	35	46	8	15
1100	35	46	8	15
1150	35	46	8	15
1200	35	46	8	15
1250	35	46	8	15
1300	35	46	8	15
1350	35	46	8	15
1400	35	46	8	15
1450	35	46	9	15
1500	35	47	9	15
1550	35	47	9	15
1600	35	48	9	16
1650	35	48	9	16
1700	35	48	9	16
1750	35	48	9	16
1800	36	49	9	16
1850	36	49	9	16
1900	36	50	10	16
1950	36	50	10	16
2000	36	50	10	16
2050	35	50	10	17
2100	36	50	10	17
2150	36	50	10	18
2200	36	50	10	18
2250	36	50	10	18
2300	36	50	11	18
2350	36	50	11	18
2400	36	50	11	18
2450	36	50	11	18
2500	36	50	11	18
2550	37	50	11	18
2600	37	50	11	18
2650	36	50	11	18
2700	35	50	12	18
2750	34	50	12	18
2800	34	50	13	18
2850	33	50	13	18
2900	33	50	13	18
2950	33	50	13	18
3000	33	50	13	18
3050	33	50	13	18
3100	33	50	13	18
3150	33	50	13	18
3200	32	50	13	18
3250	32	50	13	18
3300	32	50	13	18
3350	32	50	13	18
3400	32	50	13	18
3450	32	50	13	18
3500	32	50	13	18
3550	32	50	13	18
3600	32	50	13	18
3650	32	50	13	18
3700	32	50	13	18
3750	32	50	13	18
3800	33	50	13	18
3850	33	50	13	18
3900	33	50	13	18
3950	35	50	13	18
4000	35	50	13	18
4050	35	50	13	18
4100	35	50	13	18
4150	35	50	13	18
4200	35	50	13	18
4250	35	50	13	18
4300	35	50	13	18
4350	34	50	13	18
4400	34	50	13	18
4450	34	50	13	18
4500	34	50	13	18
4550	34	50	13	18
4600	34	50	13	18
4650	34	50	13	18
4700	34	50	13	18
4750	34	50	13	18
4800	34	50	13	18
4850	34	50	13	18
4900	34	50	13	18
4950	34	50	13	18
5000	34	50	13	18
5050	34	50	13	18
5100	34	50	13	18

Run 18
100	35	45	6	11
150	35	45	6	12
200	35	45	6	12
250	35	45	6	13
300	35	45	6	13
350	35	46	6	13
400	35	46	7	13
450	35	46	7	13
500	35	46	7	13
550	35	46	7	13
600	35	46	7	13
650	35	46	7	13
700	35	46	7	13
750	35	46	7	13
800	36	46	7	13
850	35	46	7	13
900	35	46	7	13
950	36	46	7	13
1000	36	46	7	13
1050	36	46	7	13
1100	36	46	7	13
1150	36	46	7	13
1200	36	46	7	13
1250	36	46	7	13
1300	36	46	7	13
1350	36	46	7	14
1400	36	46	7	14
1450	36	47	7	14
1500	37	47	7	14
1550	37	47	7	14
1600	37	47	8	14
1650	37	49	8	14
1700	37	49	8	14
1750	37	49	8	14
1800	37	49	8	14
1850	37	49	8	14
1900	37	49	8	14
1950	37	49	8	14
2000	37	49	8	14
2050	38	49	8	14
2100	38	49	8	14
2150	38	49	8	14
2200	38	49	8	14
2250	39	49	9	14
2300	39	49	9	14
2350	39	49	9	14
2400	39	49	9	14
2450	39	49	9	14
2500	39	49	9	15
2550	40	49	9	15
2600	39	49	9	16
2650	39	49	9	16
2700	39	49	10	16
2750	40	49	10	16
2800	39	49	10	17
2850	39	49	10	17
2900	39	49	10	17
2950	40	49	10	17
3000	40	49	10	17
3050	40	49	10	17
3100	40	50	10	17
3150	40	50	10	17
3200	40	50	11	17
3250	40	50	11	17
3300	39	50	12	17
3350	39	50	12	17
3400	39	50	11	17
3450	39	50	11	17
3500	39	50	11	17
3550	39	50	11	17
3600	39	50	11	17
3650	39	50	11	17
3700	39	50	11	17
3750	39	50	11	17
3800	39	50	11	17
3850	39	50	11	17
3900	39	50	11	17
3950	39	50	11	17
4000	39	50	11	17
4050	39	50	11	17
4100	39	50	11	17
4150	40	50	11	17
4200	40	50	11	17
4250	40	50	11	17
4300	40	50	11	17
4350	40	50	11	17
4400	40	50	11	17
4450	40	50	11	17
4500	40	50	11	17
4550	40	50	11	17
4600	40	50	11	17
4650	40	50	11	17
4700	40	50	11	17
4750	40	50	11	17
4800	40	50	11	17
4850	40	50	11	17
4900	40	50	11	17

Run 19
100	35	46	6	11
150	35	46	6	11
200	35	46	6	11
250	35	46	6	11
